,Manufacturer Identification Number,Model Identification Numer,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type
6082,35,BCO,1.0,4036.0,1736.0,1479.0,1650,OPEL,CORSA-E,S-D,2510.0,0.05674978503869303,5.0,1,180.0,PETROL
6083,35,BCP,1.0,4036.0,1736.0,1479.0,1650,OPEL,CORSA-E,S-D,2510.0,0.07308684436801376,5.0,1,195.0,PETROL
6086,35,BCT,1.0,3747.0,1720.0,1484.0,1545,OPEL,Adam,S-D,2311.0,0.057843996494303246,4.0,1,180.0,PETROL
6087,35,BCU,1.0,3747.0,1720.0,1484.0,1545,OPEL,Adam,S-D,2311.0,0.07449605609114812,4.0,1,196.0,PETROL
6088,35,BCV,1.0,4419.0,1814.0,1510.0,1915,OPEL,ASTRA,P-J/V,2685.0,0.07394113424264179,4.0,1,202.0,PETROL
6089,35,BCW,1.0,4419.0,1814.0,1510.0,1905,OPEL,ASTRA,P-J/V,2685.0,0.061019382627422826,4.0,1,188.0,PETROL
6090,35,BCX,1.0,4698.0,1814.0,1535.0,1995,OPEL,ASTRA SPORTS TOURER,P-J/SW/V,2685.0,0.05915100904662491,4.0,1,185.0,PETROL
6112,35,BDT,1.0,4658.0,1814.0,1500.0,2015,OPEL,ASTRA NOTCHBACK,P-J,2685.0,0.06852960745176315,5.0,6,202.0,PETROL
6113,35,BDU,1.0,3747.0,1720.0,1484.0,1545,OPEL,ADAM,S-D,2311.0,0.057843996494303246,4.0,1,180.0,PETROL
6115,35,BDW,1.0,3747.0,1720.0,1484.0,1545,OPEL,ADAM,S-D,2311.0,0.07449605609114812,4.0,1,196.0,PETROL
6116,35,BDX,1.0,3747.0,1720.0,1484.0,1515,OPEL,ADAM,S-D,2311.0,0.055030094582975066,4.0,6,176.0,PETROL
6117,35,BDY,1.0,3747.0,1720.0,1484.0,1505,OPEL,ADAM,S-D,2311.0,0.04696132596685083,4.0,1,165.0,PETROL
6118,35,BDZ,1.0,3747.0,1720.0,1484.0,1515,OPEL,ADAM,S-D,2311.0,0.05714285714285714,4.0,1,178.0,PETROL
6119,35,BEA,1.0,3747.0,1720.0,1484.0,1515,OPEL,ADAM,S-D,2311.0,0.06607142857142857,4.0,1,185.0,PETROL
6123,35,BEE,1.0,3747.0,1720.0,1484.0,1565,OPEL,ADAM,S-D,2311.0,0.09458297506448839,4.0,1,210.0,PETROL
6138,35,BET,1.0,3676.0,1632.0,1532.0,1353,OPEL,"Karl Rocks,Karl / Viva,Ka",D-A,2385.0,0.05860415556739478,5.0,1,170.0,PETROL
6139,35,BEV,1.0,3676.0,1632.0,1532.0,1410,OPEL,"Karl Rocks,Karl / Viva",D-A,2385.0,0.053684724255734506,5.0,6,170.0,PETROL
6140,35,BEX,1.0,4913.0,1856.0,1520.0,2156,OPEL,INSIGNIA SPORTS TOURER SW,0G-A,2737.0,0.0638561686298822,5.0,1,200.0,PETROL
6141,35,BEY,1.0,4021.0,1736.0,1479.0,1620,OPEL,CORSA-E VAN,S-D/Van,2510.0,0.045535714285714284,2.0,1,162.0,PETROL
6144,35,BFB,1.0,4021.0,1736.0,1479.0,1660,OPEL,CORSA-E VAN,S-D/Van,2510.0,0.057291666666666664,2.0,1,175.0,PETROL
6145,35,BFC,1.0,4021.0,1736.0,1479.0,1620,OPEL,CORSA-E VAN,S-D/Van,2510.0,0.04820333041191937,2.0,1,167.0,PETROL
6152,35,BFJ,1.0,4386.0,1809.0,1485.0,1790,OPEL,ASTRA,B-K,2662.0,0.06096595407759303,5.0,1,200.0,PETROL
6153,35,BFK,1.0,4386.0,1809.0,1485.0,1760,OPEL,ASTRA,B-K,2662.0,0.059967585089141004,5.0,1,185.0,PETROL
6154,35,BFL,1.0,4386.0,1809.0,1485.0,1820,OPEL,ASTRA,B-K,2662.0,0.07227022780832679,5.0,1,205.0,PETROL
6155,35,BFM,1.0,4386.0,1809.0,1485.0,1845,OPEL,ASTRA,B-K,2662.0,0.08540372670807453,5.0,1,215.0,PETROL
6156,35,BFN,1.0,4386.0,1809.0,1485.0,1900,OPEL,ASTRA,B-K,2662.0,0.10777126099706745,5.0,1,235.0,PETROL
6163,35,BFU,1.0,4036.0,1736.0,1479.0,1690,OPEL,CORSA-E,S-D,2510.0,0.09174311926605505,5.0,1,204.0,PETROL
6164,35,BFV,1.0,4036.0,1736.0,1479.0,1670,OPEL,CORSA-E,S-D,2510.0,0.1189358372456964,5.0,1,230.0,PETROL
6165,35,BFW,1.0,4021.0,1746.0,1481.0,1720,OPEL,CORSA-E,S-D,2510.0,0.08737092930897537,5.0,1,207.0,PETROL
6166,35,BFX,1.0,4419.0,1814.0,1510.0,2005,OPEL,ASTRA,P-J,2685.0,0.06852960745176315,5.0,6,202.0,PETROL
6173,35,BGE,1.0,4386.0,1809.0,1485.0,1790,OPEL,ASTRA+,B-K,2662.0,0.06096595407759303,5.0,1,200.0,PETROL
6174,35,BGF,1.0,4386.0,1809.0,1485.0,1760,OPEL,ASTRA+,B-K,2662.0,0.059967585089141004,5.0,1,185.0,PETROL
6175,35,BGG,1.0,4386.0,1809.0,1485.0,1820,OPEL,ASTRA+,B-K,2662.0,0.07227022780832679,5.0,1,205.0,PETROL
6176,35,BGH,1.0,4386.0,1809.0,1485.0,1845,OPEL,ASTRA+,B-K,2662.0,0.08540372670807453,5.0,1,215.0,PETROL
6177,35,BGI,1.0,4386.0,1809.0,1485.0,1900,OPEL,ASTRA+,B-K,2662.0,0.10777126099706745,5.0,1,235.0,PETROL
6184,35,BGP,1.0,4036.0,1736.0,1479.0,1590,OPEL,CORSA-E,S-D,2510.0,0.045535714285714284,5.0,1,162.0,PETROL
6185,35,BGQ,1.0,4036.0,1736.0,1479.0,1600,OPEL,CORSA-E,S-D,2510.0,0.04820333041191937,5.0,1,167.0,PETROL
6186,35,BGR,1.0,4036.0,1736.0,1479.0,1630,OPEL,CORSA-E,S-D,2510.0,0.057291666666666664,5.0,1,175.0,PETROL
6187,35,BGS,1.0,4036.0,1736.0,1479.0,1630,OPEL,CORSA-E,S-D,2510.0,0.05504587155963303,5.0,6,175.0,PETROL
6188,35,BGT,1.0,4036.0,1736.0,1479.0,1680,OPEL,CORSA-E,S-D,2510.0,0.061718098415346125,5.0,1,185.0,PETROL
6189,35,BGU,1.0,4036.0,1736.0,1479.0,1650,OPEL,CORSA-E,S-D,2510.0,0.05674978503869303,5.0,1,180.0,PETROL
6190,35,BGV,1.0,4036.0,1736.0,1479.0,1650,OPEL,CORSA-E,S-D,2510.0,0.07308684436801376,5.0,1,195.0,PETROL
6191,35,BGW,1.0,4036.0,1736.0,1479.0,1670,OPEL,CORSA-E,S-D,2510.0,0.1189358372456964,5.0,1,230.0,PETROL
6194,35,BGZ,1.0,4036.0,1736.0,1479.0,1690,OPEL,CORSA-E,S-D,2510.0,0.09174311926605505,5.0,1,207.0,PETROL
6197,35,BHC,1.0,4842.0,1856.0,1498.0,2025,OPEL,INSIGNIA LIMOUSINE NB,0G-A,2737.0,0.06852960745176315,5.0,1,205.0,PETROL
6198,35,BHD,1.0,4842.0,1856.0,1498.0,2040,OPEL,INSIGNIA LIMOUSINE HB,0G-A,2737.0,0.06852960745176315,5.0,1,205.0,PETROL
6204,35,BHJ,1.0,4702.0,1809.0,1510.0,1855,OPEL,ASTRA SPORTS TOURER,B-K,2662.0,0.06025039123630673,5.0,1,200.0,PETROL
6205,35,BHK,1.0,4702.0,1809.0,1510.0,1830,OPEL,ASTRA SPORTS TOURER,B-K,2662.0,0.05859065716547902,5.0,1,185.0,PETROL
6206,35,BHL,1.0,4702.0,1809.0,1510.0,1890,OPEL,ASTRA SPORTS TOURER,B-K,2662.0,0.06985573272589218,5.0,1,205.0,PETROL
6207,35,BHM,1.0,4702.0,1809.0,1510.0,1915,OPEL,ASTRA SPORTS TOURER,B-K,2662.0,0.08264462809917356,5.0,1,215.0,PETROL
6208,35,BHN,1.0,4702.0,1809.0,1510.0,1980,OPEL,ASTRA SPORTS TOURER,B-K,2662.0,0.10432931156848829,5.0,1,235.0,PETROL
6213,35,BHS,1.0,4702.0,1809.0,1510.0,1855,OPEL,ASTRA SPORTS TOURER+,B-K,2662.0,0.06025039123630673,5.0,1,200.0,PETROL
6214,35,BHT,1.0,4702.0,1809.0,1510.0,1830,OPEL,ASTRA SPORTS TOURER+,B-K,2662.0,0.05859065716547902,5.0,1,185.0,PETROL
6215,35,BHU,1.0,4702.0,1809.0,1510.0,1890,OPEL,ASTRA SPORTS TOURER+,B-K,2662.0,0.06985573272589218,5.0,1,205.0,PETROL
6216,35,BHV,1.0,4702.0,1809.0,1510.0,1915,OPEL,ASTRA SPORTS TOURER+,B-K,2662.0,0.08264462809917356,5.0,1,215.0,PETROL
6217,35,BHW,1.0,4702.0,1809.0,1510.0,1980,OPEL,ASTRA SPORTS TOURER+,B-K,2662.0,0.10432931156848829,5.0,1,235.0,PETROL
6231,35,BIK,2.0,4275.0,1781.0,1741.0,1915,OPEL,Mokka X,J-A,2555.0,0.07562457798784605,5.0,1,193.0,PETROL
6235,35,BIO,1.0,4275.0,1781.0,1741.0,1842,OPEL,Mokka X,J-A,2555.0,0.07103448275862069,5.0,6,197.0,PETROL
6236,35,BIP,1.0,4275.0,1781.0,1741.0,1843,OPEL,Mokka X,J-A,2555.0,0.07349268640742063,5.0,1,196.0,PETROL
6237,35,BIQ,2.0,4275.0,1781.0,1741.0,1879,OPEL,Mokka X,J-A,2555.0,0.07128027681660899,5.0,1,186.0,PETROL
6238,35,BIR,1.0,4275.0,1781.0,1741.0,1789,OPEL,Mokka X,J-A,2555.0,0.06273062730627306,5.0,1,170.0,PETROL
6246,35,BIZ,1.0,4212.0,1765.0,1605.0,1690,OPEL,CROSSLAND X,P7 Monocab C,2604.0,0.051590713671539126,5.0,1,170.0,PETROL
6247,35,BJA,1.0,4212.0,1765.0,1605.0,1805,OPEL,CROSSLAND X,P7 Monocab C,2604.0,0.06449044585987261,5.0,1,188.0,PETROL
6248,35,BJB,1.0,4212.0,1765.0,1605.0,1790,OPEL,CROSSLAND X,P7 Monocab C,2604.0,0.07600950118764846,5.0,1,206.0,PETROL
6252,35,BJF,1.0,4658.0,1814.0,1500.0,1965,OPEL,ASTRA NOTCHBACK,P-J/SW,2685.0,0.07025920873124147,5.0,1,207.0,PETROL
6253,35,BJG,1.0,4658.0,1814.0,1500.0,2015,OPEL,ASTRA NOTCHBACK,P-J/SW,2685.0,0.06852960745176315,5.0,6,202.0,PETROL
6254,35,BJH,1.0,4658.0,1814.0,1500.0,1945,OPEL,ASTRA NOTCHBACK,P-J/SW,2685.0,0.059817030260380016,5.0,1,193.0,PETROL
6285,35,BKM,1.0,4897.0,1863.0,1455.0,2015,OPEL,INSIGNIA GRAND SPORT,Z-B,2829.0,0.07110804280289955,5.0,1,213.0,PETROL
6286,35,BKN,1.0,4897.0,1863.0,1455.0,2040,OPEL,INSIGNIA GRAND SPORT,Z-B,2829.0,0.08307586680398214,5.0,1,225.0,PETROL
6287,35,BKO,2.0,4897.0,1863.0,1455.0,2245,OPEL,INSIGNIA GRAND SPORT,Z-B,2829.0,0.11582777440873257,5.0,1,250.0,PETROL
6292,35,BKT,1.0,4986.0,1863.0,1500.0,2080,OPEL,INSIGNIA SPORTS TOURER,Z-B,2829.0,0.06926698049764626,5.0,1,210.0,PETROL
6293,35,BKU,1.0,4986.0,1863.0,1500.0,2110,OPEL,INSIGNIA SPORTS TOURER,Z-B,2829.0,0.08042539049518112,5.0,1,221.0,PETROL
6294,35,BKV,2.0,4986.0,1863.0,1500.0,2295,OPEL,INSIGNIA SPORTS TOURER,Z-B,2829.0,0.11348781937017231,5.0,1,245.0,PETROL
6297,35,BLA,1.0,4164.0,1765.0,1594.0,2056,OPEL,Ampera-e,1G0F,2600.0,0.03252513305736251,5.0,4,150.0,ELECTRIC
6299,35,BLC,1.0,4477.0,1856.0,1630.0,1960,OPEL,GRANDLAND X,Z,2675.0,0.07051046639735586,5.0,1,188.0,PETROL
13737,583,AAA,1.0,4427.0,1808.0,1310.0,1855,PORSCHE,911 Carrera,997,2350.0,0.1551948051948052,4.0,1,285.0,PETROL
13738,583,AAB,1.0,4427.0,1808.0,1310.0,1865,PORSCHE,911 Carrera S,997,2350.0,0.1673076923076923,4.0,1,293.0,PETROL
13739,583,AAC,1.0,4427.0,1808.0,1310.0,1865,PORSCHE,911 Carrera S,997,2350.0,0.1794871794871795,4.0,1,300.0,PETROL
13740,583,AAD,1.0,4427.0,1808.0,1310.0,1920,PORSCHE,911 Carrera,997,2350.0,0.1479876160990712,4.0,1,285.0,PETROL
13741,583,AAE,1.0,4427.0,1808.0,1310.0,1930,PORSCHE,911 Carrera S,997,2350.0,0.1596330275229358,4.0,1,293.0,PETROL
13742,583,AAF,1.0,4427.0,1808.0,1310.0,1930,PORSCHE,911 Carrera S,997,2350.0,0.1712538226299694,4.0,1,300.0,PETROL
13743,583,AAG,2.0,4427.0,1852.0,1310.0,1945,PORSCHE,911 Carrera 4;911 Targa 4,997,2350.0,0.14821705426356588,4.0,1,280.0,PETROL
13744,583,AAH,2.0,4427.0,1852.0,1310.0,1960,PORSCHE,911 Carrera 4S;911 Targa,997,2350.0,0.15987748851454825,4.0,1,288.0,PETROL
13745,583,AAI,2.0,4427.0,1852.0,1310.0,1960,PORSCHE,911 Carrera 4S;911 Targa,997,2350.0,0.17151607963246554,4.0,1,296.0,PETROL
13746,583,AAJ,2.0,4427.0,1852.0,1310.0,1965,PORSCHE,911 Carrera 4,997,2350.0,0.14332833583208396,4.0,1,280.0,PETROL
13747,583,AAK,2.0,4427.0,1852.0,1310.0,1975,PORSCHE,911 Carrera 4S,997,2350.0,0.15489614243323443,4.0,1,288.0,PETROL
13748,583,AAL,2.0,4427.0,1852.0,1310.0,1975,PORSCHE,911 Carrera 4S,997,2350.0,0.1661721068249258,4.0,1,296.0,PETROL
13749,583,AAM,1.0,4329.0,1801.0,1295.0,1655,PORSCHE,Boxster,987,2415.0,0.12137931034482759,2.0,1,258.0,PETROL
13750,583,AAN,1.0,4329.0,1801.0,1295.0,1665,PORSCHE,Boxster,987,2415.0,0.10652920962199312,2.0,1,260.0,PETROL
13751,583,AAO,1.0,4329.0,1801.0,1295.0,1670,PORSCHE,Boxster S,987,2415.0,0.13895446880269816,2.0,1,268.0,PETROL
13752,583,AAP,1.0,4341.0,1801.0,1305.0,1670,PORSCHE,Cayman S;CAYMAN S,987,2415.0,0.14662162162162162,2.0,1,275.0,PETROL
13753,583,AAQ,2.0,5021.0,1949.0,1789.0,3080,PORSCHE,Cayenne Turbo S,9PA,2855.0,0.14816247582205028,5.0,1,270.0,PETROL
13754,583,AAR,2.0,5021.0,1949.0,1789.0,3080,PORSCHE,Cayenne Turbo S,9PA,2855.0,0.14518574677786203,5.0,1,270.0,PETROL
13755,583,AAS,2.0,5018.0,1949.0,1789.0,3080,PORSCHE,Cayenne S,9PA,2855.0,0.1001001001001001,5.0,1,242.0,PETROL
13756,583,AAT,2.0,5018.0,1949.0,1789.0,3080,PORSCHE,Cayenne S,9PA,2855.0,0.09558401835213153,5.0,1,242.0,PETROL
13757,583,AAU,2.0,5021.0,1949.0,1789.0,3080,PORSCHE,Cayenne Turbo,9PA,2855.0,0.12804642166344293,5.0,1,266.0,PETROL
13758,583,AAV,2.0,5021.0,1949.0,1789.0,3080,PORSCHE,Cayenne Turbo,9PA,2855.0,0.12547384382107657,5.0,1,266.0,PETROL
13759,583,AAW,2.0,5018.0,1949.0,1789.0,2945,PORSCHE,Cayenne,9PA,2855.0,0.07603305785123966,5.0,1,214.0,PETROL
13760,583,AAX,2.0,5018.0,1949.0,1789.0,2945,PORSCHE,Cayenne,9PA,2855.0,0.07351178585697163,5.0,1,214.0,PETROL
13761,583,AAY,2.0,5021.0,1949.0,1789.0,3080,PORSCHE,Cayenne Turbo,9PA,2855.0,0.14235976789168278,5.0,1,270.0,PETROL
13762,583,AAZ,2.0,5021.0,1949.0,1789.0,3080,PORSCHE,Cayenne Turbo,9PA,2855.0,0.13949962092494314,5.0,1,270.0,PETROL
13763,583,ABA,1.0,4460.0,1852.0,1280.0,1680,PORSCHE,911 GT3;911 GT3 RS,997,2360.0,0.20435510887772193,2.0,1,310.0,PETROL
13764,583,ABB,2.0,4450.0,1852.0,1300.0,1980,PORSCHE,911 Turbo,997 Turbo,2350.0,0.21043219076005962,4.0,1,310.0,PETROL
13765,583,ABC,2.0,4427.0,1852.0,1300.0,1875,PORSCHE,911 Turbo,997 Turbo,2350.0,0.1755485893416928,4.0,1,296.0,PETROL
13766,583,ABD,1.0,4329.0,1801.0,1295.0,1670,PORSCHE,Boxster S,987,2415.0,0.14588235294117646,2.0,1,272.0,PETROL
13767,583,ABE,1.0,4341.0,1801.0,1305.0,1665,PORSCHE,Cayman,987,2415.0,0.1234991423670669,2.0,1,260.0,PETROL
13768,583,ABF,1.0,4341.0,1801.0,1305.0,1665,PORSCHE,Cayman,987,2415.0,0.10634648370497427,2.0,1,260.0,PETROL
13769,583,ABG,1.0,4329.0,1801.0,1295.0,1665,PORSCHE,Boxster,987,2415.0,0.1232876712328767,2.0,1,260.0,PETROL
13770,583,ABH,2.0,5029.0,1957.0,1789.0,2945,PORSCHE,Cayenne,9PA,2855.0,0.08801652892561984,5.0,1,227.0,PETROL
13771,583,ABI,2.0,5029.0,1957.0,1789.0,3080,PORSCHE,Cayenne S,9PA,2855.0,0.11331331331331332,5.0,1,252.0,PETROL
13772,583,ABJ,2.0,5026.0,1957.0,1784.0,3080,PORSCHE,Cayenne Turbo,9PA,2895.0,0.14764292878635907,5.0,1,278.0,PETROL
13773,583,ABK,2.0,5029.0,1957.0,1789.0,2945,PORSCHE,Cayenne,9PA,2855.0,0.08509788254095085,5.0,1,227.0,PETROL
13774,583,ABL,2.0,5029.0,1957.0,1789.0,3080,PORSCHE,Cayenne S,9PA,2855.0,0.10820110877461288,5.0,1,252.0,PETROL
13775,583,ABM,2.0,5026.0,1957.0,1784.0,3080,PORSCHE,Cayenne Turbo,9PA,2855.0,0.13949962092494314,5.0,1,275.0,PETROL
13776,583,ABN,2.0,4450.0,1852.0,1300.0,2035,PORSCHE,911 Turbo,997 Turbo,2350.0,0.20200286123032904,4.0,1,310.0,PETROL
13777,583,ABO,1.0,4469.0,1852.0,1283.0,1750,PORSCHE,911 GT2,997 Turbo,2350.0,0.2504012841091493,2.0,1,329.0,PETROL
13778,583,ABP,2.0,5026.0,1957.0,1765.0,3080,PORSCHE,Cayenne GTS,9PA,2855.0,0.11931931931931931,5.0,1,253.0,PETROL
13779,583,ABQ,2.0,5026.0,1957.0,1765.0,3080,PORSCHE,Cayenne GTS,9PA,2855.0,0.11393614987574077,5.0,1,253.0,PETROL
13780,583,ABR,2.0,5026.0,1957.0,1784.0,3080,PORSCHE,Cayenne Turbo,9PA,2855.0,0.15357833655705996,5.0,1,279.0,PETROL
13781,583,ABS,2.0,5026.0,1957.0,1784.0,3080,PORSCHE,Cayenne Turbo,9PA,2855.0,0.15049279757391965,5.0,1,279.0,PETROL
13782,583,ABT,2.0,5026.0,1957.0,1792.0,3080,PORSCHE,Cayenne GTS;Cayenne S,9PA,2855.0,0.11931931931931931,5.0,1,253.0,PETROL
13783,583,ABU,2.0,5026.0,1957.0,1792.0,3080,PORSCHE,Cayenne GTS;Cayenne S,9PA,2855.0,0.11393614987574077,5.0,1,253.0,PETROL
13784,583,ABV,1.0,4329.0,1801.0,1295.0,1670,PORSCHE,Boxster RS 60 Spyder;Boxs,987,2415.0,0.14991596638655463,2.0,1,274.0,PETROL
13785,583,ABW,1.0,4435.0,1808.0,1310.0,1850,PORSCHE,911 Carrera,997,2350.0,0.16877076411960132,4.0,1,289.0,PETROL
13786,583,ABX,1.0,4435.0,1808.0,1310.0,1910,PORSCHE,911 Carrera,997,2350.0,0.15974842767295597,4.0,1,289.0,PETROL
13787,583,ABY,2.0,4435.0,1852.0,1310.0,1940,PORSCHE,"911 Targa 4,911 Carrera 4",997,2350.0,0.15974842767295597,4.0,1,284.0,PETROL
13788,583,ABZ,2.0,4435.0,1852.0,1310.0,1960,PORSCHE,911 Carrera 4,997,2350.0,0.15440729483282675,4.0,1,284.0,PETROL
13789,583,ACA,1.0,4435.0,1808.0,1300.0,1860,PORSCHE,911 Carrera S,997,2350.0,0.1867986798679868,4.0,1,302.0,PETROL
13790,583,ACB,1.0,4435.0,1808.0,1300.0,1920,PORSCHE,911 Carrera S,997,2350.0,0.176875,4.0,1,302.0,PETROL
13791,583,ACC,2.0,4435.0,1852.0,1300.0,1950,PORSCHE,"911 Targa 4S,911 Carrera",997,2350.0,0.176875,4.0,1,297.0,PETROL
13792,583,ACD,2.0,4435.0,1852.0,1300.0,1970,PORSCHE,911 Carrera 4S,997,2350.0,0.17099697885196374,4.0,1,297.0,PETROL
13793,583,ACE,2.0,5026.0,1957.0,1784.0,3080,PORSCHE,Cayenne Turbo S,9PA,2855.0,0.1562862669245648,5.0,1,280.0,PETROL
13794,583,ACF,1.0,4341.0,1801.0,1305.0,1670,PORSCHE,Cayman S,987,2415.0,0.15016835016835017,2.0,1,277.0,PETROL
13795,583,ACG,2.0,5026.0,1957.0,1784.0,3080,PORSCHE,Cayenne Turbo S,9PA,2855.0,0.15314632297194844,5.0,1,280.0,PETROL
13796,583,ACH,1.0,4342.0,1801.0,1294.0,1670,PORSCHE,Boxster,987,2415.0,0.1319298245614035,2.0,1,263.0,PETROL
13797,583,ACI,1.0,4342.0,1801.0,1294.0,1670,PORSCHE,Boxster,987,2415.0,0.10877192982456141,2.0,1,263.0,PETROL
13798,583,ACJ,1.0,4342.0,1801.0,1294.0,1675,PORSCHE,Boxster S,987,2415.0,0.1580589254766031,2.0,1,274.0,PETROL
13799,583,ACK,1.0,4347.0,1801.0,1306.0,1670,PORSCHE,Cayman,987,2415.0,0.13732394366197184,2.0,1,265.0,PETROL
13800,583,ACL,1.0,4347.0,1801.0,1306.0,1670,PORSCHE,Cayman,987,2415.0,0.10915492957746478,2.0,1,265.0,PETROL
13801,583,ACM,1.0,4347.0,1801.0,1306.0,1675,PORSCHE,Cayman S,987,2415.0,0.1634782608695652,2.0,1,277.0,PETROL
13804,583,ACP,1.0,4460.0,1808.0,1280.0,1680,PORSCHE,911 GT3,997,2355.0,0.21768707482993196,2.0,1,312.0,PETROL
13805,583,ACQ,1.0,4970.0,1931.0,1418.0,2405,PORSCHE,Panamera S,970,2920.0,0.15806451612903225,4.0,1,285.0,PETROL
13806,583,ACR,2.0,4970.0,1931.0,1418.0,2440,PORSCHE,Panamera 4S,970,2920.0,0.15193798449612403,4.0,1,282.0,PETROL
13807,583,ACS,2.0,4970.0,1931.0,1418.0,2500,PORSCHE,Panamera Turbo,970,2920.0,0.17995110024449879,4.0,1,303.0,PETROL
13808,583,ACT,1.0,4460.0,1808.0,1280.0,1680,PORSCHE,911 GT3,997G,2355.0,0.21768707482993196,2.0,1,312.0,PETROL
13809,583,ACU,1.0,4440.0,1852.0,1300.0,1860,PORSCHE,"911 Carrera GTS,911 Sport",997,2350.0,0.19834710743801653,4.0,1,307.0,PETROL
13810,583,ACV,1.0,4440.0,1852.0,1300.0,1920,PORSCHE,"911 Speedster,911 Carrera",997,2350.0,0.187207488299532,4.0,1,307.0,PETROL
13811,583,ACW,2.0,4435.0,1852.0,1300.0,1950,PORSCHE,"911 Carrera 4 GTS,911 Tar",997,2350.0,0.1875,4.0,1,302.0,PETROL
13812,583,ACX,2.0,4435.0,1852.0,1300.0,1970,PORSCHE,"911 Carrera 4 GTS,911 Car",997,2350.0,0.18126888217522658,4.0,1,302.0,PETROL
13813,583,ACY,1.0,4460.0,1852.0,1280.0,1680,PORSCHE,911 GT3 RS,997,2355.0,0.2290657439446367,2.0,1,310.0,PETROL
13814,583,ACZ,2.0,4450.0,1852.0,1300.0,1960,PORSCHE,911 Turbo,997 Turbo,2350.0,0.22202111613876319,4.0,1,312.0,PETROL
13815,583,ADA,2.0,4450.0,1852.0,1300.0,2020,PORSCHE,911 Turbo,997 Turbo,2350.0,0.2124098124098124,4.0,1,312.0,PETROL
13816,583,ADB,1.0,4342.0,1801.0,1231.0,1675,PORSCHE,"Boxster S,Boxster Spyder",987,2415.0,0.16755793226381463,2.0,1,276.0,PETROL
13817,583,ADC,1.0,4460.0,1852.0,1280.0,1680,PORSCHE,911 GT3 RS,997G,2355.0,0.2290657439446367,2.0,1,310.0,PETROL
13818,583,ADD,2.0,4450.0,1852.0,1300.0,1950,PORSCHE,911 Turbo S,997 Turbo,2350.0,0.23493975903614459,4.0,1,315.0,PETROL
13819,583,ADE,2.0,4450.0,1852.0,1300.0,2010,PORSCHE,911 Turbo S,997 Turbo,2350.0,0.22478386167146974,4.0,1,315.0,PETROL
13820,583,ADF,2.0,4855.0,1939.0,1699.0,2810,PORSCHE,Cayenne,92A,2895.0,0.10513739545997611,5.0,1,230.0,PETROL
13821,583,ADG,2.0,4846.0,1939.0,1697.0,2800,PORSCHE,Cayenne,92A,2895.0,0.09828009828009827,5.0,1,230.0,PETROL
13825,583,ADN,2.0,4846.0,1954.0,1721.0,2840,PORSCHE,Cayenne S,92A,2895.0,0.13738317757009347,5.0,1,258.0,PETROL
13826,583,ADO,2.0,4846.0,1954.0,1721.0,2840,PORSCHE,Cayenne S,92A,2895.0,0.12804878048780488,5.0,1,258.0,PETROL
13827,583,ADP,2.0,4845.0,1954.0,1721.0,2880,PORSCHE,Cayenne Turbo,92A,2895.0,0.16391982182628062,5.0,1,278.0,PETROL
13828,583,ADQ,2.0,4845.0,1954.0,1721.0,2880,PORSCHE,Cayenne Turbo,92A,2895.0,0.15753424657534246,5.0,1,278.0,PETROL
13829,583,ADR,1.0,4970.0,1931.0,1418.0,2365,PORSCHE,Panamera,970,2920.0,0.12087912087912088,4.0,1,261.0,PETROL
13830,583,ADS,2.0,4970.0,1931.0,1418.0,2400,PORSCHE,Panamera 4,970,2920.0,0.11609498680738786,4.0,1,257.0,PETROL
13831,583,ADT,2.0,4846.0,1939.0,1697.0,2910,PORSCHE,Cayenne S Hybrid,92AHN,2895.0,0.10583153347732181,5.0,8,242.0,PETROL
13832,583,ADU,2.0,4846.0,1939.0,1697.0,2910,PORSCHE,Cayenne S Hybrid,92AH,2895.0,0.10583153347732181,5.0,8,242.0,PETROL
13833,583,ADV,2.0,4846.0,1939.0,1697.0,2910,PORSCHE,Cayenne S Hybrid,92AH,2895.0,0.10355029585798817,5.0,8,242.0,PETROL
13834,583,ADW,2.0,4846.0,1939.0,1697.0,2840,PORSCHE,Cayenne S,92AN,2895.0,0.13738317757009347,5.0,1,258.0,PETROL
13835,583,ADX,2.0,4845.0,1939.0,1697.0,2880,PORSCHE,Cayenne Turbo,92AN,2895.0,0.16391982182628062,5.0,1,278.0,PETROL
13838,583,AEA,2.0,4846.0,1939.0,1697.0,2840,PORSCHE,Cayenne S,9PA,2895.0,0.13738317757009347,5.0,1,258.0,PETROL
13839,583,AEB,2.0,4846.0,1939.0,1697.0,2910,PORSCHE,Cayenne S Hybrid,9PA,2895.0,0.10583153347732181,5.0,8,242.0,PETROL
13840,583,AEC,2.0,4855.0,1939.0,1699.0,2810,PORSCHE,"Cayenne,Cayenne",92AN,2895.0,0.10513739545997611,5.0,1,230.0,PETROL
13841,583,AED,2.0,4970.0,1931.0,1418.0,2500,PORSCHE,Panamera Turbo,970,2920.0,0.1941320293398533,4.0,1,305.0,PETROL
13842,583,AEE,1.0,4469.0,1852.0,1285.0,1680,PORSCHE,911 GT2 RS,997 Turbo,2350.0,0.31557093425605537,2.0,1,330.0,PETROL
