abi_code,INFORCE,MARKET_QTY
52325273,2,4
52325274, -   ,6
52325275, -   ,13
52325276,1,13
52325277,1,2
52325278,43,925
52325279,53,740
52325280,14,143
52325281, -   ,0
52325282, -   ,0
52325283,2,17
52325284, -   ,0
52325285, -   ,0
52325286, -   ,17
52325287,4,38
52325288,16,16
52325289, -   ,0
52325290, -   ,0
52325291,10,10
52325292, -   ,81
52325293,1,156
52325294, -   ,262
52325295,4,52
52325296,5,142
52325297,15,304
52325298, -   ,1
52325299,2,22
52325300,76,292
52325301,32,610
52325302,5,106
52325303,4,"1,214"
52325304,7,230
52325305,"1,655","8,511"
52325306,206,"3,981"
52325307,14,467
52325308, -   ,0
52325309,8,284
52325310, -   ,0
52325311,1,"1,000"
52325312, -   ,0
52325313, -   ,0
52325314, -   ,0
52325315, -   ,0
52325316,0,18
52325317,10,153
52325318,9,619
52325319, -   ,0
52325320,1,21
52325321,40,787
52325322, -   ,0
52325323, -   ,0
52325324,51,859
52325325,1,13
52325326, -   ,6
52325327,5,73
52325328, -   ,0
52325329, -   ,0
52325330, -   ,0
52325331, -   ,0
52325332,19,306
52325333,99,"2,439"
52325334, -   ,0
52325335, -   ,0
52325336,11,677
52325337,22,956
52325338, -   ,0
52325339, -   ,0
52325340, -   ,0
52325341, -   ,0
52325342, -   ,0
52325343,47,769
52325344, -   ,0
52325345,82,863
52325346,77,"1,622"
52325347, -   ,0
52325348,343,"7,503"
52325349,38,324
52325350,14,314
52325351, -   ,0
52325352,8,310
52325353,660,"16,882"
52325354, -   ,0
52325355,285,"3,113"
52325356, -   ,0
52325357,8,39
52325358,78,548
52325359, -   ,0
52325360,48,253
52325361,"1,684","6,994"
52325362,0,"8,678"
52325363, -   ,0
52325364,191,"5,516"
52325365, -   ,23
52325366, -   ,0
52325367, -   ,42
52325368,605,"5,345"
52325369, -   ,0
52325370, -   ,0
52325371, -   ,0
52325372, -   ,0
52325373,1,64
52325374, -   ,0
52325375,5,161
52325376,151,"1,088"
52325377,10,487
52325378,175,"1,502"
52325379, -   ,0
52325380,3,156
52325381, -   ,0
52325382,28,54
52325383,10,18
52325384,27,432
52325385,30,219
52325386,428,"5,091"
52325387,26,"1,268"
52325388, -   ,0
52325389, -   ,0
52325390,146,"1,567"
52325391,15,864
52325392,12,370
52325393,9,101
52325394,24,159
52325395,7,296
52325396,59,"1,407"
52325397,4,4
52325398,1,1
52325399,10,140
52325400,37,"1,280"
52325401,1,1
52325402,1,1
52325403, -   ,0
52325404, -   ,0
52325405,15,"1,457"
52325406,18,295
52325407,212,"2,735"
52325408,196,"2,155"
52325409, -   ,18
52325410,62,"6,712"
52325411,12,574
52325412,54,"9,827"
52325413,220,"2,118"
52325414,11,897
52325415,104,"1,119"
52325416,19,326
52325417,1,3
52325418,25,190
52325419,9,163
52325420,10,"2,007"
52325421,72,"1,991"
52325422,21,"3,946"
52325423,40,"1,149"
52325424, -   ,0
52325425, -   ,0
52325426, -   ,0
52325427, -   ,6
52325428, -   ,0
52325429, -   ,6
52325430, -   ,13
52325431,1,131
52325432,16,260
52325433,41,847
52325434,1,18
52325435,2,92
52325436, -   ,12
52325437, -   ,0
52325438, -   ,11
52325439,12,37
52325440, -   ,11
52325441,1,11
52325442, -   ,49
52325443,5,"1,225"
52325444,10,156
52325445, -   ,348
52325446,3,344
52325447,2,721
52325448, -   ,0
52325449,1,1
52325450,2,56
52325451, -   ,0
52325452,101,671
52325453, -   ,69
52325454, -   ,7
52325455,1,89
52325456,4,130
52325457,108,"1,712"
52325458,3,294
52325459, -   ,114
52325460,3,85
52325461,20,375
52325462,1,14
52325463, -   ,5
52325464, -   ,0
52325465, -   ,0
52325466,1,11
52325467,8,134
52325468,6,302
52325469,3,62
52325470,5,60
52325471, -   ,35
52325472, -   ,0
52325473, -   ,0
52325474,1,2
52325475,13,38
52325476,1,110
52325477,5,599
52325478, -   ,836
52325479,5,746
52325480,15,87
52325481,2,22
52325482,1,1
52325483,1,1
52325484,1,1
52325485,14,14
52325486,2,"1,308"
52325487,1,1
52325488, -   ,370
52325489, -   ,121
52325490, -   ,0
52325491,1,265
52325492, -   ,16
52325493, -   ,11
52325494,13,36
52325495,4,6
52325496, -   ,74
52325497,5,189
52325498,1,387
52325499, -   ,115
52325500,2,73
52325501,3,45
52325502,1,33
52325503, -   ,8
52325504,40,294
52325505,8,42
52325506, -   ,6
52325507,46,46
52325508,6,159
52325509, -   ,10
52325510, -   ,384
52325511,17,"2,184"
52325512, -   ,51
52325513,1,99
52325514, -   ,0
52325515,14,"1,260"
52325516,3,40
52325517,21,301
52325518,5,107
52325519, -   ,13
52325520,2,34
52325521,12,330
52325522,50,760
52325523, -   ,418
52325524,1,5
52325525,257,"1,859"
52325526,26,"2,664"
52325527,43,483
52325528,82,"1,666"
52325529,182,"3,420"
52325530,211,"2,056"
52325531,24,"1,652"
52325532,16,155
52325533,269,"2,701"
52325534,191,"3,091"
52325535,13,"2,427"
52325536,383,"2,064"
52325537,105,"2,170"
52325538, -   ,3
52325539, -   ,1
52325540,2,236
52325541,1,10
52325542, -   ,3
52325543,46,384
52325544,15,65
52325545,2,78
52325546, -   ,0
52325547, -   ,4
52325548,29,276
52325549,3,36
52325550, -   ,0
52325551,107,"1,119"
52325552, -   ,2
52325553,3,31
52325554,2,2
52325555,77,"1,874"
52325556, -   ,4
52325557,31,428
52325558,0,"1,948"
52325559,3,33
52325560,7,126
52325561, -   ,2
52325562,3,52
52325563, -   ,7
52325564,27,322
52325565,1,9
52325566,14,315
52325567,2,29
52325568,40,967
52325569,1,77
52325570,17,788
52325571, -   ,1
52325572,2,20
52325573, -   ,3
52325574,3,3
52325575, -   ,8
52325576,9,88
52325577,25,912
52325578,37,390
52325579,31,235
52325580,26,290
52325581,12,204
52325582,15,180
52325583,3,61
52325584,1,47
52325585,63,872
52325586,178,214
52325587,524,"8,816"
52325588,145,"8,753"
52325589,29,499
52325590,"1,422","13,410"
52325591, -   ,424
52325592, -   ,40
52325593, -   ,18
52325594, -   ,75
52325595, -   ,58
52325596, -   ,643
52325597, -   ,0
52325598,6,13
52325599,17,198
52325600, -   ,1
52325601,2,40
52325602,14,108
52325603,280,"3,449"
52325604,79,"1,355"
52325605,61,309
52325606,21,21
52325607,"1,862","9,223"
52325608, -   ,"2,835"
52325609,1,24
52325610, -   ,0
52325611, -   ,0
52325612,626,"5,423"
52325613,33,"1,107"
52325614,6,59
52325615,5,309
52325616, -   ,74
52325617, -   ,5
52325618, -   ,58
52325619, -   ,0
52325620,1,1
52325621,26,202
52325622,1,98
52325623,88,"1,216"
52325624,56,56
52325625,7,"1,411"
52325626,158,"3,960"
52325627,86,"1,272"
52325628,27,"2,984"
52325629,73,"3,112"
52325630,33,912
52325631,6,200
52325632,157,"9,248"
52325633,100,"1,417"
52325634,119,"2,709"
52325635,0,539
52325636,1,31
52325637,8,559
52325638,4,199
52325639,21,771
52325640,5,177
52325641,8,100
52325642,9,245
52325643,11,516
52325644,7,152
52325645,655,"6,928"
52325646,0,"2,272"
52325647,55,"3,186"
52325648,16,754
52325649,15,509
52325650,64,"2,973"
52325651,110,957
52325652,34,381
52325653,35,320
52325654,126,"1,447"
52325655,46,"1,423"
52325657,59,411
52325658,701,"19,782"
52325659,309,"2,716"
52325660,9,169
52325661,154,"2,320"
52325662,14,"2,964"
52325663,475,"4,669"
52325664,443,"16,791"
52325665,6,30
52325666,14,219
52325667,0,"8,053"
52325668,260,"4,288"
52325669,227,"6,391"
52325670,289,"2,672"
52325671,21,"4,446"
52325672,59,"2,876"
52325673,139,"1,092"
52325674,728,"2,182"
52325675,35,587
52325676,6,"1,488"
52325677,15,"1,520"
52325678,10,159
52325679,6,217
52325680,29,995
52325681,83,"1,148"
52325682,85,"3,503"
52325683,47,361
52325684,246,"5,206"
52325685,15,282
52325686,15,439
52325687,5,71
52325688, -   ,18
52325689, -   ,30
52325690,1,64
52325691,23,"1,404"
52325692,1,13
52325693,6,229
52325694,48,"1,788"
52325695,3,20
52325697, -   ,3
52325698, -   ,5
52325700,14,337
52325705,20,541
52325706, -   ,0
52325709,3,77
52325711, -   ,1
52325712,55,167
52325714,22,898
52325715, -   ,1
52325716,11,134
52325718, -   ,7
52325719, -   ,11
52325720,2,53
52325721,2,176
52325722, -   ,3
52325723,7,115
52325724,8,74
52325725,25,435
52325726, -   ,0
52325727,1,172
52325728,48,139
52325729,2,14
52325730,10,136
52325731,134,"1,529"
52325732,3,103
52325733,49,"1,149"
52325734,58,"1,041"
52325735,47,794
52325736,1,1
52325737,4,35
52325738,33,850
52325739, -   ,0
52325740,6,426
52325741,39,529
52325742,18,254
52325743,178,"3,149"
52325744,55,"1,194"
52325745,15,222
52325746, -   ,0
52325747,3,3
52325748, -   ,2
52325749,7,132
52325750,20,387
52325751,70,"2,362"
52325752,5,142
52325753,7,59
52325754,1,1
52325755,10,44
52325756, -   ,0
52325757,9,145
52325758,17,167
52325759, -   ,0
52325760,2,412
52325761,5,194
52325762,2,10
52325763,7,12
52325764,58,"1,823"
52325765,31,449
52325766,5,79
52325767, -   ,5
52325768,2,84
52325769,38,285
52325770, -   ,4
52325771,21,387
52325772,1,1
52325773, -   ,78
52325774,14,338
52325775,1,9
52325776, -   ,17
52325777,4,52
52325778, -   ,3
52325779,5,38
52325780, -   ,5
52325781,5,39
52325782, -   ,17
52325783,4,74
52325784,5,72
52325785, -   ,0
52325786,15,239
52325787,69,"1,075"
52325788,19,100
52325789,56,562
52325790,3,93
52325791, -   ,658
52325792,22,289
52325793,23,345
52325794,3,"1,560"
52325795, -   ,78
52325796,12,58
52325797,3,31
52325798,1,33
52325799,1,62
52325800,18,83
52325801,7,136
52325802,6,981
52325803,1,"3,192"
52325804,2,"1,749"
52325805,10,256
52325806,44,266
52325807,35,"1,384"
52325808, -   ,9
52325809, -   ,10
52325810,1,17
52325811,17,109
52325812,35,535
52325813,701,"15,487"
52325814,1,1
52325815, -   ,0
52325816,218,"11,544"
52325817,0,259
52325818,14,247
52325819,121,121
52325820,409,"5,800"
52325821,105,990
52325822,"1,468","8,618"
52325823,152,"7,189"
52325824,15,320
52325825,266,"6,062"
52325826,"1,643","18,458"
52325827,85,"2,594"
52325828,323,"4,847"
52325829,35,819
52325830,171,"1,259"
52325831,122,815
52325832,131,517
52325833,29,553
52325834,46,393
52325835,4,72
52325836,10,"1,038"
52325837,1,128
52325838,85,674
52325839,10,200
52325840,8,133
52325841,8,92
52325842,7,170
52325843,17,331
52325844,2,22
52325845,43,"1,084"
52325846,0,741
52325847,36,440
52325848,50,"1,150"
52325849,1,15
52325850,37,"1,214"
52325851,65,524
52325852,32,388
52325853,43,452
52325854,15,40
52325855,2,17
52325856,4,60
52325857,50,377
52325858,40,332
52325859,3,55
52325860,1,8
52325861,10,111
52325862, -   ,14
52325863,3,18
52325864,20,352
52325865,20,"1,107"
52325866,17,645
52325867,2,38
52325868,17,90
52325869,12,66
52325870,20,921
52325871,45,"1,252"
52325872, -   ,43
52325873,2,26
52325874,4,85
52325875, -   ,106
52325876,2,68
52325877,20,487
52325878,1,4
52325879,6,107
52325880, -   ,7
52325881,16,41
52325882,15,16
52325883,4,21
52325884,0,94
52325885,2,8
52325886,5,17
52325887, -   ,8
52325888, -   ,27
52325889, -   ,8
52325890, -   ,2
52325891, -   ,6
52325892, -   ,15
52325893,4,47
52325894,1,27
52325895,3,40
52325896,3,35
52325897,1,29
52325898,14,575
52325899,254,"2,279"
52325900,10,41
52325901, -   ,9
52325902, -   ,15
52325903,65,454
52325904, -   ,0
52325905, -   ,0
52325906,19,486
52325907,9,61
52325908,0,196
52325909, -   ,1
52325910, -   ,10
52325911,2,2
52325912, -   ,0
52325913,4,182
52325914,43,"1,968"
52325915, -   ,16
52325916,27,"1,146"
52325917, -   ,1
52325918,170,403
52325919,76,763
52325920,10,22
52325921, -   ,5
52325922, -   ,2
52325923,46,303
52325924,19,97
52325925,1,1
52325926,3,172
52325927,4,12
52325928,917,"5,119"
52325929,910,"6,469"
52325930,99,"2,207"
52325931,3,26
52325932, -   ,26
52325933,323,"5,102"
52325934,860,"10,650"
52325935,276,"4,141"
52325936,"1,339","33,686"
52325937,567,"5,899"
52325938,140,"3,208"
52325939,19,49
52325940,24,"4,400"
52325941,4,13
52325942,2,14
52325943,13,16
52325944,542,"8,737"
52325945,37,183
52325946, -   ,5
52325947,1,11
52325948,3,159
52325949,49,597
52325950,31,679
52325951,27,335
52325952,53,838
52325953,6,110
52325954,14,74
52325955,57,374
52325956,13,125
52325957,12,219
52325958,17,121
52325959,39,238
52325960,22,326
52325961,34,"1,717"
52325962,30,583
52325963,76,480
52325964,19,206
52325965,30,56
52325966,21,197
52325967,50,964
52325968,6,108
52325969,14,680
52325970,33,571
52325971,16,154
52325972,223,"5,232"
52325973, -   ,0
52325974, -   ,0
52325975,6,234
52325976,2,17
52325977,1,7
52325978,1,233
52325979,9,122
52325980,7,26
52325981,6,29
52325982,35,71
52325983,122,597
52325984,5,12
52325985,3,590
52325986,7,49
52325987,5,135
52325988,4,37
52325989,46,844
52325990,39,332
52325991,31,403
52325992,278,"6,213"
52325993,159,"2,645"
52325994,2,3
52325995,6,28
52325996, -   ,11
52325997,1,19
52325998,1,22
52325999,13,132
52326000, -   ,8
52326001,1,39
52326002,1,43
52326003, -   ,0
52326004, -   ,0
52326005, -   ,0
52326006,21,907
52326007,4,39
52326008,9,170
52326009,7,64
52326010,21,"1,113"
52326011, -   ,8
52326012,12,152
52326013,2,258
52326014,7,44
52326015, -   ,128
52326016,1,6
52326017, -   ,5
52326018,1,120
52326019,3,5
52326020,2,60
52326021,3,52
52326022,3,14
52326023,7,82
52326024,3,51
52326025,1,107
52326026,6,33
52326027, -   ,0
52326028, -   ,0
52326029, -   ,0
52326030,15,214
52326031, -   ,0
52326032,55,721
52326033,1,3
52326034, -   ,0
52326035,27,569
52326036,2,28
52326037,3,28
52326038,1,38
52326039,14,403
52326040,3,185
52326041,21,285
52326042,9,80
52326043, -   ,8
52326044,60,103
52326045,71,237
52326046,1,24
52326047,0,"1,275"
52326048, -   ,5
52326049,1,18
52326050,50,241
52326051,6,26
52326052,4,11
52326053,49,398
52326054,13,141
52326055,2,113
52326056, -   ,2
52326057, -   ,7
52326058, -   ,6
52326059, -   ,12
52326060,13,51
52326061,1,3
52326062, -   ,11
52326063,4,313
52326064,0,108
52326065,9,9
52326066,1,31
52326067,19,72
52326068,26,358
52326069,4,29
52326070,1,119
52326071,6,42
52326072, -   ,18
52326075, -   ,19
52326076,7,28
52326077,1,43
52326078, -   ,9
52326079, -   ,14
52326080, -   ,3
52326081,1,12
52326082, -   ,1
52326083,5,194
52326084, -   ,49
52326085, -   ,18
52326086, -   ,4
52326087, -   ,6
52326088,5,80
52326089,0,"1,961"
52326090,60,497
52326091,28,121
52326092,7,24
52326093,3,88
52326094,38,807
52326096,349,"3,313"
52326097,2,105
52326098,26,749
52326099,12,185
52326100,397,"2,556"
52326101,7,524
52326102,174,"2,094"
52326103,47,683
52326104,10,158
52326105,162,"1,265"
52326106,10,54
52326107,107,738
52326108,253,"1,111"
52326109,4,185
52326110,4,52
52326111,3,52
52326112, -   ,3
52326113, -   ,26
52326114,2,103
52326115,16,307
52326116,11,193
52326117,13,74
52326118,116,306
52326119,55,395
52326120,18,718
52326121,2,141
52326122,98,601
52326123, -   ,29
52326124,43,605
52326125,2,149
52326126,25,63
52326127,1,70
52326128,70,936
52326129,6,334
52326130,8,192
52326131,24,338
52326132,6,584
52326133,1,133
52326134,32,261
52326135,2,33
52326136,2,5
52326137,1,25
52326138, -   ,11
52326139,3,9
52326140,4,166
52326141,2,22
52326142,4,26
52326143, -   ,52
52326145,2,2
52326146,22,659
52326147,7,630
52326148,33,641
52326149,104,"1,228"
52326150,8,131
52326151,15,107
52326152,0,182
52326153,6,196
52326154,18,372
52326155,67,636
52326156,35,484
52326157,68,854
52326158,16,251
52326159,28,404
52326160,92,"1,777"
52326161,70,420
52326162,175,"1,320"
52326163,107,"1,692"
52326164,90,666
52326165,137,"1,932"
52326166,104,"2,090"
52326167,39,904
52326168,52,"1,241"
52326169,541,"7,516"
52326170,78,"1,337"
52326171,225,"2,351"
52326172,31,738
52326173,1,16
52326174,2,2
52326175,24,"1,051"
52326176,3,22
52326177,7,65
52326178,7,202
52326179,1,5
52326180,4,525
52326181, -   ,35
52326182, -   ,0
52326183, -   ,0
52326184, -   ,14
52326185, -   ,72
52326186, -   ,60
52326187, -   ,12
52326188, -   ,5
52326189,1,69
52326190, -   ,0
52326191, -   ,0
52326192, -   ,0
52326193, -   ,0
52326194, -   ,0
52326195, -   ,0
52326196, -   ,0
52326197, -   ,0
52326198,2,364
52326199, -   ,18
52326200,20,"3,359"
52326201,2,447
52326202,18,132
52326203,2,95
52326204,28,476
52326205,13,348
52326206, -   ,16
52326207,17,241
52326208,3,29
52326209,1,3
52326210,9,784
52326211,30,556
52326212,15,"1,024"
52326213,76,"1,483"
52326214,5,70
52326215, -   ,5
52326216, -   ,0
52326217, -   ,11
52326218, -   ,14
52326219, -   ,1
52326220,1,46
52326221,39,312
52326222, -   ,2
52326223,1,3
52326224, -   ,15
52326225, -   ,0
52326226,14,95
52326227,76,664
52326228,4,116
52326229, -   ,0
52326230,2,11
52326231,0,811
52326232, -   ,0
52326233,3,7
52326234,5,337
52326235,26,"2,049"
52326236,3,408
52326237,15,180
52326238,28,"1,312"
52326239, -   ,0
52326240, -   ,0
52326241, -   ,0
52326242, -   ,0
52326243, -   ,0
52326244,15,162
52326245, -   ,2
52326246, -   ,8
52326247,2,5
52326248,5,57
52326249,4,4
52326250, -   ,8
52326251,4,10
52326252,4,21
52326253,13,225
52326254, -   ,16
52326255,15,169
52326256,2,4
52326257,346,"7,414"
52326258,37,"1,848"
52326259,60,830
52326260,35,437
52326261,917,"6,985"
52326262,414,"9,361"
52326263,211,"2,861"
52326264,48,841
52326265,93,701
52326266,28,99
52326267,13,301
52326268,41,347
52326269,87,761
52326270,2,68
52326271,30,236
52326272,217,"5,024"
52326273, -   ,"2,379"
52326274, -   ,254
52326275,31,670
52326276,15,152
52326277,42,598
52326278,18,226
52326279,5,177
52326280,6,416
52326281,2,195
52326282,3,223
52326283,3,85
52326284,5,149
52326285,2,23
52326286,2,2
52326287, -   ,0
52326288, -   ,0
52326289, -   ,1
52326290, -   ,2
52326291, -   ,0
52326292, -   ,2
52326293,1,1
52326294, -   ,0
52326295, -   ,0
52326296, -   ,0
52326297, -   ,0
52326298,1,1
52326299, -   ,0
52326300,1,1
52326301, -   ,0
52326302, -   ,2
52326303, -   ,0
52326304, -   ,1
52326305,7,69
52326306,42,"1,555"
52326307,10,31
52326308,4,15
52326309,1,1
52326310,10,24
52326311,2,6
52326312,7,55
52326313,6,27
52326314,6,34
52326315,10,34
52326316,4,30
52326317, -   ,3
52326318,15,267
52326319,49,129
52326320, -   ,0
52326321, -   ,0
52326322, -   ,0
52326323, -   ,0
52326324, -   ,1
52326325, -   ,2
52326326, -   ,0
52326327, -   ,0
52326328, -   ,1
52326329, -   ,0
52326330, -   ,0
52326331, -   ,0
52326332, -   ,0
52326333, -   ,0
52326334, -   ,0
52326335, -   ,1
52326336, -   ,0
52326337,1,1
52326338,2,25
52326339,2,49
52326340, -   ,3
52326341,1,10
52326342, -   ,3
52326343, -   ,3
52326344, -   ,0
52326345,3,18
52326346,2,5
52326347,108,523
52326348,4,18
52326349,339,"2,940"
52326350,23,"1,921"
52326351,97,742
52326352,9,115
52326353, -   ,0
52326354,29,117
52326355,123,"1,914"
52326356,224,930
52326357, -   ,0
52326358,573,"7,203"
52326359,7,104
52326360, -   ,0
52326361, -   ,0
52326362,80,766
52326363,100,645
52326364, -   ,427
